RENTAL_ZONE_HAL_ID,RENTAL_ZONE_HAL_SRC,NAME,CODE,TYPE,CITY,COUNTRY,LATITUDE,LONGITUDE,POI_AIRPORT_X,POI_LONG_DISTANCE_TRAINS_X,POI_SUBURBAN_TRAINS_X,POI_UNDERGROUND_X,ACTIVE_X,COMPANY,COMPANY_GROUP
250659,Standort,Günthersburgallee / Rothschildallee,6038900001,normal,Frankfurt am Main,Deutschland,8.698197000000000,50.126554000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250661,Standort,Hallgartenstraße / Hartmann-Ibach-Straße,6038900002,normal,Frankfurt am Main,Deutschland,8.699603000000000,50.130874000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250664,Standort,Grüne Straße / Hanauer Landstraße,6031600002,normal,Frankfurt am Main,Deutschland,8.696352000000000,50.113656000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250668,Standort,Burnitzstraße,6059600001,normal,Frankfurt am Main,Deutschland,8.677679000000000,50.097435000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250669,Standort,Affentorplatz,6059400006,normal,Frankfurt am Main,Deutschland,8.690196000000000,50.104356000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250670,Standort,S-Bahn Station Lokalbahnhof / Siemensstraße,6059400007,normal,Frankfurt am Main,Deutschland,8.695180000000000,50.102755000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250672,Standort,Berger Straße / Rendeler Straße,6038500001,normal,Frankfurt am Main,Deutschland,8.709802000000000,50.127724000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250675,Standort,Ernst-May-Platz,6038500002,normal,Frankfurt am Main,Deutschland,8.716830000000000,50.126415000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250676,Standort,Alt-Fechenheim / Lappengasse,6038600004,normal,Frankfurt am Main,Deutschland,8.768952000000000,50.125173000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250677,Standort,Bodenseestraße / Am Rütschlehen,6038600005,normal,Frankfurt am Main,Deutschland,8.762728000000000,50.124107000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250678,Standort,Dieburger Straße,6038600006,normal,Frankfurt am Main,Deutschland,8.766709000000000,50.115133000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250680,Standort,Vilbeler Landstraße / Hanauer Landstraße,6038600007,normal,Frankfurt am Main,Deutschland,8.766697000000000,50.133324000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250681,Standort,Hanauer Landstraße / Cassellastraße,6038600008,normal,Frankfurt am Main,Deutschland,8.759806000000000,50.129883000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250682,Standort,Hanauer Landstraße / Haltestelle Hugo-Junkers-Str.,6038600009,normal,Frankfurt am Main,Deutschland,8.754048000000000,50.127973000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250692,Standort,Stichlingstraße / Speicherstraße,6032700005,normal,Frankfurt am Main,Deutschland,8.658337000000000,50.099473000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250694,Standort,Markgrafenstraße / Leipziger Straße,6048700004,normal,Frankfurt am Main,Deutschland,8.645447000000000,50.122944000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250917,Standort,Alfred-Brehm-Platz / Zoo Frankfurt,6031600003,normal,Frankfurt am Main,Deutschland,8.698468000000000,50.115542000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250919,Standort,Palmengartenstraße,6032500003,normal,Frankfurt am Main,Deutschland,8.656690000000000,50.120484000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250920,Standort,Gräfstraße / Falkstraße,6048700005,normal,Frankfurt am Main,Deutschland,8.650992000000000,50.121787000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250921,Standort,Krifteler Straße / Lahnstraße,6032600008,normal,Frankfurt am Main,Deutschland,8.633584000000000,50.100800000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250931,Standort,Albert-Blank-Straße / Straße zur Internationalen S,6593100001,normal,Frankfurt am Main,Deutschland,8.507460000000000,50.084147000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250934,Standort,Richard-Weidlich-Platz,6593100002,normal,Frankfurt am Main,Deutschland,8.511626000000000,50.087738000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250935,Standort,Sindlinger Bahnstraße / Farbenstraße,6593100003,normal,Frankfurt am Main,Deutschland,8.517177000000000,50.080691000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250937,Standort,Eytelweinstraße / Hanauer Landstraße,6031400004,normal,Frankfurt am Main,Deutschland,8.707571000000000,50.111204000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250938,Standort,Ackermannstraße / Cordierstraße,6032600009,normal,Frankfurt am Main,Deutschland,8.625304000000000,50.100847000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250939,Standort,Ackermannstraße / Kleyerstraße,6032600010,normal,Frankfurt am Main,Deutschland,8.627853000000000,50.096274000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250940,Standort,Am Leonhardsbrunn / Frauenlobstraße,6048700006,normal,Frankfurt am Main,Deutschland,8.654021000000000,50.128244000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
251476,Standort,Georg-Wilhelm-Straße/Mankiewicz,2720,normal,Hamburg,Deutschland,9.990000000000000,53.494000000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
251531,Standort,Alsfelder Straße / Friedberger Straße,6420263,normal,Darmstadt,Deutschland,8.656863000000000,49.886864000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
251532,Standort,Friedrich-Ebert-Platz,6420235,normal,Darmstadt,Deutschland,8.655665000000000,49.882209000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
251533,Standort,Heinrichstraße / Karlstraße,6420175,normal,Darmstadt,Deutschland,8.656132000000000,49.866156000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252139,Standort,Hansaallee / Platenstraße,6032000001,normal,Frankfurt am Main,Deutschland,8.667430000000000,50.136464000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252289,Standort,Peter-Bied-Straße / Heimchenweg,6592900005,normal,Frankfurt am Main,Deutschland,8.534744000000000,50.103988000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252291,Standort,S-Bahn Station Farbwerke,6592900006,normal,Frankfurt am Main,Deutschland,8.527893000000000,50.097936000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252292,Standort,Bornheimer Landstraße / Bäckerweg,6031600004,normal,Frankfurt am Main,Deutschland,8.692206000000000,50.122982000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252293,Standort,Alt-Sossenheim / Westerwaldstraße,6593600001,normal,Frankfurt am Main,Deutschland,8.568611000000000,50.122605000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252294,Standort,Kurmainzer Straße / Wilhelm-Beckel-Straße,6593600002,normal,Frankfurt am Main,Deutschland,8.556373000000000,50.114908000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252295,Standort,Dufourstraße / Dunantring,6593600003,normal,Frankfurt am Main,Deutschland,8.555827000000000,50.120624000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252296,Standort,Nieder Kirchweg / Mainzer Landstraße,6593400001,normal,Frankfurt am Main,Deutschland,8.567563000000000,50.098217000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252297,Standort,Dürkheimer Straße,6593400002,normal,Frankfurt am Main,Deutschland,8.574272000000000,50.098222000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252298,Standort,Birminghamstraße / Coventrystraße,6593400003,normal,Frankfurt am Main,Deutschland,8.578184000000000,50.101909000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252299,Standort,Philipp-Reis-Straße / Am Dammgraben,6048600008,normal,Frankfurt am Main,Deutschland,8.635615000000000,50.110952000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252300,Standort,Kleine Nelkenstraße / Praunheimer Landstraße,6048800006,normal,Frankfurt am Main,Deutschland,8.625886000000000,50.134100000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252301,Standort,Am Schwalbenschwanz / Chamissostraße,6043100002,normal,Frankfurt am Main,Deutschland,8.659971000000000,50.149733000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252302,Standort,Wolfsgangstraße / Hammanstraße,6032200003,normal,Frankfurt am Main,Deutschland,8.676940000000000,50.124344000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252303,Standort,Parlamentsstraße / Bornheimer Landwehr,6038500003,normal,Frankfurt am Main,Deutschland,8.716855000000000,50.122230000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252304,Standort,Goethestraße / Opernplatz,6031300003,normal,Frankfurt am Main,Deutschland,8.672808000000000,50.114791000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252479,Standort,Hindenburgstraße/Möringbogen,2377,normal,Hamburg,Deutschland,10.012225000000000,53.606177000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
252481,Standort,Nordschleswiger Straße/Dulsberg-Nord,2429,normal,Hamburg,Deutschland,10.065230000000000,53.585813000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
252483,Standort,Grandweg/Veilchenweg,2229,normal,Hamburg,Deutschland,9.964681000000000,53.589185000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
252484,Standort,Siemersplatz/Kollaustraße,2261,normal,Hamburg,Deutschland,9.963929000000000,53.600072000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
252485,Standort,Langenfelder Damm/Müggenkampstraße,2219,normal,Hamburg,Deutschland,9.938418000000000,53.580757000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
252486,Standort,Randstraße/ Stellingen,2218,normal,Hamburg,Deutschland,9.919356000000000,53.590248000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
252487,Standort,DESY/Notkestraße,2070,normal,Hamburg,Deutschland,9.878527000000000,53.574537000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
252488,Standort,Große Elbstraße/Van-der-Smissen-Straße,2117,normal,Hamburg,Deutschland,9.942460000000000,53.543906000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
252492,Standort,Thadenstraße/Holstenstraße,2119,normal,Hamburg,Deutschland,9.950708000000000,53.555827000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
252493,Standort,Elbchaussee/Teufelsbrück,2050,normal,Hamburg,Deutschland,9.862013000000000,53.547425000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
252494,Standort,Ohnhorststraße/Klein Flottbek,2040,normal,Hamburg,Deutschland,9.862160000000000,53.558587000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
252496,Standort,Caspar-Voght-Straße/Sievekingsallee,2564,normal,Hamburg,Deutschland,10.061703000000000,53.559893000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
252497,Standort,Riedweg/Vierbergen,2580,normal,Hamburg,Deutschland,10.095515000000000,53.547643000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
252498,Standort,Billstedter Platz/Öjendorfer Weg,2585,normal,Hamburg,Deutschland,10.106106000000000,53.540096000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
252499,Standort,Manshardtstraße/EKZ Manshardtstraße,2570,normal,Hamburg,Deutschland,10.107447000000000,53.559215000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
252500,Standort,Osdorfer Landstraße/ Elbe-Einkaufszentrum,2031,normal,Hamburg,Deutschland,9.862423000000000,53.571629000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
252615,Standort,h-da Fachbereich Soziale Arbeit,6420320,normal,Darmstadt,Deutschland,8.643986000000000,49.870750000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
252788,Standort,Alsterdorf Markt/Evangelische Stiftung,2394,normal,Hamburg,Deutschland,10.023946200000000,53.612090900000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
253227,Standort,Neuländer Kamp/Eurofins ,2809,normal,Hamburg,Deutschland,10.004132700000000,53.461651300000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
253357,Standort,Djarkartaweg/Sengelmannstraße,2376,normal,Hamburg,Deutschland,10.022685000000000,53.609163000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
253969,Standort,Gneisenaustraße / Goebenstraße,6519500002,normal,Wiesbaden,Deutschland,8.224316000000000,50.079747000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
253970,Standort,Bismarckring/Westendstraße,6519500003,normal,Wiesbaden,Deutschland,8.228732000000000,50.082591000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254005,Standort,Spiegelgasse/Webergasse,6518300003,normal,Wiesbaden,Deutschland,8.242590000000000,50.084631000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254006,Standort,Löwenplatz,6542800004,normal,Rüsselsheim,Deutschland,8.413324000000000,49.994262000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254263,Standort,Campus Kurt-Schumacher-Ring,6519700004,normal,Wiesbaden,Deutschland,8.218162000000000,50.080832000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254278,Standort,Rödelheimer Landstraße / Ludwig-Landmann-Straße,6048900003,normal,Frankfurt am Main,Deutschland,8.620189000000000,50.121315000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254280,Standort,S-Bahn Station Berkersheim,6043500003,normal,Frankfurt am Main,Deutschland,8.697946000000000,50.176657000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254282,Standort,Rechneigrabenstraße / Lange Straße,6031100004,normal,Frankfurt am Main,Deutschland,8.692375000000000,50.111198000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254283,Standort,Hallenbad Höchst,6592900007,normal,Frankfurt am Main,Deutschland,8.544928000000000,50.099188000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254285,Standort,Röderbergweg,6031400006,normal,Frankfurt am Main,Deutschland,8.701590000000000,50.113334000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254288,Standort,Richard-Wagner-Straße / Brahmsstraße,6031800008,normal,Frankfurt am Main,Deutschland,8.687630000000000,50.130326000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254289,Standort,Rohrbachstraße / Rothschildallee,6038900003,normal,Frankfurt am Main,Deutschland,8.696379000000000,50.128306000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254290,Standort,Buchgasse / Limpurgergasse,6031100005,normal,Frankfurt am Main,Deutschland,8.679792000000000,50.109737000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254291,Standort,Idsteiner Straße / Eppenhainer Straße,6032600011,normal,Frankfurt am Main,Deutschland,8.625135000000000,50.104874000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254293,Standort,Idsteiner Straße / Schneidhainer Straße,6032600012,normal,Frankfurt am Main,Deutschland,8.629497000000000,50.105330000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254294,Standort,Allerheiligentor,6031100006,normal,Frankfurt am Main,Deutschland,8.692383000000000,50.113184000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254295,Standort,Zum Pfarrturm / Saalgasse,6031100007,normal,Frankfurt am Main,Deutschland,8.684975000000000,50.110006000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254296,Standort,Bleichstraße - Friedberger Tor,6031300004,normal,Frankfurt am Main,Deutschland,8.687909000000000,50.118059000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254298,Standort,Friedberger Landstraße / Vogelsbergstraße,6031600005,normal,Frankfurt am Main,Deutschland,8.691949000000000,50.125230000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254299,Standort,Südbahnhof / Mörfelder Landstraße,6059800001,normal,Frankfurt am Main,Deutschland,8.687594000000000,50.098750000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254300,Standort,Walter-Kolb-Straße / Laubestraße,6059400008,normal,Frankfurt am Main,Deutschland,8.684188000000000,50.104735000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254302,Standort,Wendelsplatz / Darmstädter Landstraße,6059800002,normal,Frankfurt am Main,Deutschland,8.692092000000000,50.100372000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254303,Standort,Am Tiergarten / Maulbeerstraße,6031600006,normal,Frankfurt am Main,Deutschland,8.704861000000000,50.115305000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254307,Standort,Zum Brommenhof / Gerbermühlstraße,6059400009,normal,Frankfurt am Main,Deutschland,8.699757000000000,50.104640000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254309,Standort,Bahnhof Höchst Ausgang Süd,6592900008,normal,Frankfurt am Main,Deutschland,8.542477000000000,50.102022000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254646,Standort,Schloßstraße / Robert-Mayer-Straße,6048600009,normal,Frankfurt am Main,Deutschland,8.645445000000000,50.117505000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254647,Standort,Haardtwaldplatz,6052800002,normal,Frankfurt am Main,Deutschland,8.636056000000000,50.086111000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254649,Standort,Bruchfeldplatz,6052800003,normal,Frankfurt am Main,Deutschland,8.644618000000000,50.087386000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254651,Standort,Gerauer Straße / Güntherstraße,6052800004,normal,Frankfurt am Main,Deutschland,8.645849000000000,50.081445000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254652,Standort,Bechtenwaldstraße / Hahnbergweg,6593100004,normal,Frankfurt am Main,Deutschland,8.500329000000000,50.097900000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254653,Standort,S-Bahn Station Zeilsheim,6593100006,normal,Frankfurt am Main,Deutschland,8.507160000000000,50.090267000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254655,Standort,Im Mainfeld,6052800005,normal,Frankfurt am Main,Deutschland,8.643092000000000,50.090134000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254657,Standort,Kelsterbacher Straße / Schwanheimer Straße,6052800006,normal,Frankfurt am Main,Deutschland,8.646267000000000,50.088533000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254658,Standort,Haltestelle Rennbahn,6052800007,normal,Frankfurt am Main,Deutschland,8.651432000000000,50.083313000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254660,Standort,Reichsforststraße / Waldstraße,6052800008,normal,Frankfurt am Main,Deutschland,8.648070000000000,50.078325000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254661,Standort,Deutschordenstraße / Komturstraße,6052800009,normal,Frankfurt am Main,Deutschland,8.652322000000000,50.089769000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254662,Standort,Seckbacher Landstraße / Weidenbornstraße,6038900004,normal,Frankfurt am Main,Deutschland,8.708961000000000,50.130979000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
254723,Standort,S Nettelnburg/Friedrich-Frank-Bogen,2920,normal,Hamburg,Deutschland,10.182199000000000,53.488482000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
254724,Standort,Wentorfer Straße/Bezirksamt Bergedorf,2910,normal,Hamburg,Deutschland,10.220000000000000,53.487427000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
254725,Standort,Vierlandenstraße/Johann-Adolf-Hasse-Platz,2911,normal,Hamburg,Deutschland,10.210913000000000,53.488449000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
254726,Standort,Lohbrügger Markt/Ludwig-Rosenberg-Ring,2913,normal,Hamburg,Deutschland,10.206894000000000,53.494675000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
254727,Standort,Bahnhof Bergedorf/Johann-Meyer-Straße,2912,normal,Hamburg,Deutschland,10.206105000000000,53.490496000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
254728,Standort,S Allermöhe/Walter-Rudolphi-Weg,2921,normal,Hamburg,Deutschland,10.158515000000000,53.490126000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
254950,Standort,Industriepark Höchst Tor Ost,6592900009,normal,Frankfurt am Main,Deutschland,8.538669000000000,50.095953000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
255094,Standort,Franklinstraße / Galvanistraße,6049600001,normal,Frankfurt am Main,Deutschland,8.636161000000000,50.115517000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
255095,Standort,Bornheimer Landwehr / Wittelsbacherallee,6038500004,normal,Frankfurt am Main,Deutschland,8.710066000000000,50.122422000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
255298,Standort,Friedrich-Ebert-Damm/Helbingtwiete,2436,normal,Hamburg,Deutschland,10.095665000000000,53.588172000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
255299,Standort,Charlie-Mills-Straße/Friedrich-Ebert-Damm,2437,normal,Hamburg,Deutschland,10.106858000000000,53.591450000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
255302,Standort,Rahlstedter Weg/Berner Heerweg,2441,normal,Hamburg,Deutschland,10.120210000000000,53.606246000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
255303,Standort,Gründgensstraße/César-Klein-Ring,2451,normal,Hamburg,Deutschland,10.058096000000000,53.610149000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
255305,Standort,Traberweg/Eckerkoppel,2440,normal,Hamburg,Deutschland,10.101459000000000,53.598017000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
255441,Standort,NTT Data,,normal,München,Deutschland,11.587790000000000,48.184060000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
255471,Standort,NTT Data,,normal,München,Deutschland,11.587420000000000,48.184280000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
255731,Standort,Schweizer Straße / Städelstraße,6059600002,normal,Frankfurt am Main,Deutschland,8.678671000000000,50.104321000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
255734,Standort,Hanauer Landstraße 334,6031400015,normal,Frankfurt am Main,Deutschland,8.742984000000000,50.123378000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
256115,Standort,S-Bahn Station Frankfurter Berg,6043300004,normal,Frankfurt am Main,Deutschland,8.675868000000000,50.170418000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
256196,Standort,Stralsunder Straße 34,6032300007,normal,Frankfurt am Main,Deutschland,8.669713000000000,50.130836000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
256368,Standort,Hofstraße 5,6031100019,normal,Frankfurt am Main,Deutschland,8.674389000000000,50.107554000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
256467,Standort,Röntgenstraße/Philips,2396,normal,Hamburg,Deutschland,10.012208800000000,53.623480900000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
257268,Standort,Ludwigstraße / Niddastraße,6032900004,normal,Frankfurt am Main,Deutschland,8.658690000000000,50.107443000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
257272,Standort,Mörfelder Landstraße / Riedhofweg,6059600006,normal,Frankfurt am Main,Deutschland,8.674523000000000,50.091668000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
257273,Standort,Schwarzwaldstraße / Neuwiesenstraße,6052800017,normal,Frankfurt am Main,Deutschland,8.653185000000000,50.080624000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
257274,Standort,Sachsenhäuser Landwehrweg / Boehlepark,6059800006,normal,Frankfurt am Main,Deutschland,8.690786000000000,50.088122000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
257275,Standort,Hainer Weg / Scholdererweg,6059900012,normal,Frankfurt am Main,Deutschland,8.697672000000000,50.085379000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
257332,Standort,Engelsruhe / Gotenstraße,6592900010,normal,Frankfurt am Main,Deutschland,8.536217000000000,50.114615000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
257333,Standort,Hans-Böckler-Straße / Geißspitzweg,6592900011,normal,Frankfurt am Main,Deutschland,8.529770000000000,50.111944000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
257334,Standort,Sternstraße / Unterweg,6031800002,normal,Frankfurt am Main,Deutschland,8.682300000000000,50.120230000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
257341,Standort,Hügelstraße / Wilhelm-Busch-Straße,6043100006,normal,Frankfurt am Main,Deutschland,8.661571000000000,50.147038000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
257343,Standort,Nußzeil / Josephskirchstraße,6043300009,normal,Frankfurt am Main,Deutschland,8.661729000000000,50.156370000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
258595,Standort,Mainkai / Am Hafendeck,6306700001,normal,Frankfurt am Main,Deutschland,8.753940000000000,50.112720000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
258930,Standort,Stadtwerke Marburg,3000086,normal,Marburg,Deutschland,8.756426000000000,50.789641000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
258992,Standort,Ledermuseum/Berliner Straße,6306700003,normal,Frankfurt am Main,Deutschland,8.751700000000000,50.106110000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
258993,Standort,Rathaus/Berliner Straße,6306500001,normal,Frankfurt am Main,Deutschland,8.761910000000000,50.105920000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
